CALLSIGN,TIME,LATITUDE,LONGITUDE,ALTITUDE,SPEED,TRACK,VERTICAL_RATE
SHT6T, 1496407870838, 54.590599, -2.86622, 26350, 448.0, 334.3, 0
EXS120, 1496407876353, 53.713531, -2.172782, 37975, 489.9, 335.3, 0
EXS6DR, 1496407876353, 55.06192, -3.316013, 22425, 398.2, 331.5, -1728
EXS17P, 1496407875056, 55.93396, -4.317544, 1550, 152.1, 226.3, -704
EZY905M, 1496407876353, 55.96875, -4.169728, 3075, 189.0, 291.4, -1152
EZY19TY, 1496407876353, 54.575912, -2.515708, 24350, 404.7, 325.9, -1024
EXS120, 1496407877695, 53.715179, -2.174037, 37975, 489.9, 335.3, 0
EXS6DR, 1496407879070, 55.064361, -3.317455, 22350, 397.4, 331.4, -1728
EXS17P, 1496407879070, 55.931763, -4.321539, 1525, 151.3, 226.1, -768
EZY905M, 1496407880882, 55.969345, -4.174472, 3050, 184.0, 282.8, -576
EZY19TY, 1496407880882, 54.580451, -2.521196, 24300, 401.5, 324.5, -960
EXS120, 1496407883384, 53.720538, -2.178201, 37975, 489.9, 335.3, 0
EXS6DR, 1496407883384, 55.068192, -3.322153, 22300, 397.4, 331.4, -1792
EXS17P, 1496407879087, 55.931763, -4.321539, 1525, 151.3, 225.5, -704
EZY905M, 1496407883384, 55.96962, -4.177967, 3025, 181.0, 279.2, -384
EZY19TY, 1496407883368, 54.58329, -2.524775, 24275, 400.3, 324.0, -960
EXS120, 1496407884334, 53.735733, -2.190046, 37975, 489.0, 335.2, -64
EXS6DR, 1496407882396, 55.073765, -3.32661, 22125, 396.9, 331.6, -1792
EXS17P, 1496407884334, 55.927826, -4.32878, 1425, 151.3, 226.1, -704
EZY905M, 1496407884334, 55.96994, -4.186207, 3000, 174.0, 273.3, -192
EZY19TY, 1496407884334, 54.592026, -2.536145, 24200, 395.6, 322.3, -896
EXS120, 1496407889115, 53.745117, -2.197346, 37975, 489.0, 335.2, 0
EXS6DR, 1496407889099, 55.085729, -3.338762, 21975, 396.9, 331.6, -1792
EXS17P, 1496407889099, 55.925345, -4.333334, 1325, 150.6, 225.8, -768
EZY905M, 1496407889099, 55.970123, -4.193948, 3000, 168.0, 272.3, -256
EZY19TY, 1496407889099, 54.597209, -2.543252, 24125, 393.2, 321.1, -960
EXS120, 1496407896287, 53.755371, -2.205348, 37975, 489.0, 335.2, 0
EXS6DR, 1496407896568, 55.099869, -3.352446, 21725, 392.9, 331.4, -1792
EXS17P, 1496407896568, 55.921714, -4.339943, 1250, 146.4, 225.8, -896
EZY905M, 1496407896568, 55.970314, -4.203386, 2925, 161.0, 272.1, -768
EZY19TY, 1496407896568, 54.609238, -2.560622, 24000, 388.7, 319.6, -960
EXS120, 1496407902679, 53.767685, -2.214922, 37975, 489.0, 335.2, 0
EXS6DR, 1496407902679, 55.10289, -3.355435, 21650, 392.0, 331.3, -1792
EXS17P, 1496407900304, 55.921714, -4.339943, 1250, 146.4, 225.8, -896
EZY905M, 1496407902679, 55.970398, -4.206765, 2900, 161.0, 272.1, -1216
EZY19TY, 1496407902679, 54.611069, -2.563369, 23975, 388.6, 319.4, -1024
EXS120, 1496407902709, 53.767685, -2.214922, 37975, 489.5, 335.1, 0
EXS6DR, 1496407903240, 55.107748, -3.359985, 21525, 390.7, 331.4, -1792
EXS17P, 1496407903240, 55.918167, -4.346508, 1150, 146.4, 225.9, -896
EZY905M, 1496407903240, 55.97049, -4.213007, 2800, 160.0, 271.8, -1344
EZY19TY, 1496407903240, 54.61853, -2.574436, 23900, 388.5, 319.2, -1024
EXS120, 1496407906802, 53.783662, -2.227397, 37975, 489.5, 335.1, 0
EXS6DR, 1496407906802, 55.114917, -3.366061, 21425, 390.7, 331.4, -1792
EXS17P, 1496407906802, 55.9165, -4.349556, 1100, 141.0, 226.1, -768
EZY905M, 1496407906802, 55.970592, -4.216948, 2750, 160.0, 272.1, -960
EZY19TY, 1496407906802, 54.62352, -2.581868, 23825, 388.5, 319.2, -960
EXS120, 1496407910961, 53.783662, -2.227397, 37975, 489.5, 335.1, 0
EXS6DR, 1496407910961, 55.114917, -3.366061, 21425, 390.7, 331.4, -1792
EXS17P, 1496407910961, 55.9165, -4.349556, 1100, 141.0, 226.1, -768
EZY905M, 1496407910961, 55.970592, -4.216948, 2750, 160.0, 272.1, -960
EZY19TY, 1496407910946, 54.62352, -2.581868, 23825, 388.5, 319.2, -960
EXS120, 1496407913162, 53.795563, -2.236738, 37975, 489.5, 335.1, 0
EXS6DR, 1496407913162, 55.123529, -3.37505, 21250, 389.8, 331.3, -1792
EXS17P, 1496407913162, 55.914219, -4.353762, 1050, 140.0, 226.2, -768
EZY905M, 1496407913162, 55.970734, -4.224501, 2650, 160.0, 272.1, -640
EZY19TY, 1496407910958, 54.629196, -2.59035, 23750, 389.2, 319.1, -1088
EXS120, 1496407917883, 53.797211, -2.238072, 37975, 489.4, 334.8, 0
EXS6DR, 1496407917883, 55.12532, -3.376599, 21150, 388.0, 331.2, -1792
EXS17P, 1496407919633, 55.912628, -4.356745, 1000, 138.0, 226.8, -704
EZY905M, 1496407919633, 55.970825, -4.228706, 2650, 160.0, 272.1, -384
EZY19TY, 1496407917867, 54.633055, -2.596103, 23700, 389.2, 319.1, -1024
EXS120, 1496407927927, 53.824768, -2.260751, 37975, 488.8, 333.4, 0
EXS6DR, 1496407927912, 55.14606, -3.396107, 20775, 385.3, 331.3, -1792
EXS17P, 1496407929334, 55.906906, -4.367648, 825, 136.0, 226.5, -832
EZY905M, 1496407929334, 55.969162, -4.244052, 2475, 156.0, 246.2, -1088
EZY19TY, 1496407929334, 54.654144, -2.62759, 23450, 389.9, 319.2, -1024
EXS120, 1496407932959, 53.834823, -2.269323, 37975, 488.8, 333.1, 0
EXS6DR, 1496407932959, 55.154068, -3.403661, 20675, 384.4, 331.2, -1792
EXS17P, 1496407932959, 55.90519, -4.370928, 775, 136.0, 227.1, -704
EZY905M, 1496407932959, 55.967194, -4.250128, 2400, 158.0, 237.1, -704
EZY19TY, 1496407932959, 54.657913, -2.63314, 23400, 390.7, 319.3, -1088
EXS120, 1496407940993, 53.84446, -2.277644, 37975, 487.9, 333.1, 0
EXS6DR, 1496407939665, 55.160568, -3.409639, 20600, 384.4, 331.2, -1792
EXS17P, 1496407940993, 55.903381, -4.37439, 725, 136.0, 226.5, -704
EZY905M, 1496407940993, 55.965637, -4.254039, 2375, 158.0, 234.0, -576
EZY19TY, 1496407939665, 54.663174, -2.640963, 23325, 390.7, 319.3, -1024
EXS120, 1496407943146, 53.852513, -2.28451, 37975, 487.9, 333.1, 0
EXS17P, 1496407943146, 55.901463, -4.37788, 675, 135.0, 226.8, -704
EZY905M, 1496407943146, 55.963623, -4.258534, 2325, 158.0, 231.7, -512
EZY19TY, 1496407943146, 54.669272, -2.650036, 23250, 390.7, 319.3, -1024
EXS120, 1496407946882, 53.854887, -2.28661, 37975, 488.8, 332.9, 0
EXS17P, 1496407948445, 55.900269, -4.380216, 625, 135.0, 226.5, -704
EZY905M, 1496407948445, 55.962158, -4.26178, 2300, 158.0, 230.9, -640
EZY19TY, 1496407948398, 54.674011, -2.656995, 23200, 390.7, 319.3, -1024
EXS120, 1496407950225, 53.862103, -2.292911, 37975, 488.8, 332.9, 0
EXS17P, 1496407950225, 55.899601, -4.381485, 625, 135.0, 226.5, -640
EZY905M, 1496407950225, 55.961655, -4.262862, 2300, 158.0, 230.9, -576
EZY19TY, 1496407950225, 54.679504, -2.665235, 23150, 390.7, 319.3, -1024
EXS120, 1496407956412, 53.876129, -2.305089, 37975, 488.8, 332.9, 0
EXS6DR, 1496407956412, 55.188171, -3.436297, 20075, 379.1, 331.2, -1792
EXS17P, 1496407956553, 55.896202, -4.387836, 550, 136.0, 226.5, -640
EZY905M, 1496407956412, 55.958359, -4.27002, 2250, 158.0, 229.9, -320
EZY19TY, 1496407956553, 54.688871, -2.679166, 23025, 392.1, 319.2, -1024
EXS120, 1496407960865, 53.885742, -2.313485, 37975, 488.4, 332.7, -64
EXS6DR, 1496407961787, 55.200394, -3.448172, 19850, 376.9, 331.2, -1792
EXS17P, 1496407961787, 55.892944, -4.39393, 450, 139.0, 226.5, -704
EZY905M, 1496407961787, 55.954971, -4.277011, 2175, 158.0, 228.6, -640
EZY19TY, 1496407961787, 54.697906, -2.692701, 22925, 392.8, 319.1, -1024
EXS120, 1496407969632, 53.899384, -2.325413, 37975, 488.4, 332.7, 0
EXS6DR, 1496407969632, 55.205612, -3.453988, 19700, 375.5, 331.2, -1984
EXS17P, 1496407969632, 55.891872, -4.395905, 375, 139.0, 226.5, -896
EZY905M, 1496407969632, 55.952393, -4.282093, 2100, 156.0, 227.8, -704
EZY19TY, 1496407969632, 54.703445, -2.70094, 22825, 392.8, 319.1, -1024
SHT6T, 1496407977632, 54.637291, -2.90791, 26125, 441.0, 331.2, -1024
EXS120, 1496407977632, 53.916616, -2.340492, 37975, 488.4, 332.7, 0
EXS6DR, 1496407977632, 55.218521, -3.465783, 19425, 374.6, 331.1, -1984
EXS17P, 1496407975475, 55.888568, -4.40217, 325, 139.3, 226.5, -832
EZY905M, 1496407980100, 55.947647, -4.29116, 2000, 152.0, 226.9, -768
EZY19TY, 1496407977632, 54.715485, -2.718874, 22700, 392.8, 319.1, -1024
EXS120, 1496407985037, 53.937881, -2.359, 37975, 488.8, 332.9, -64
EXS6DR, 1496407985256, 55.234085, -3.480404, 19125, 373.3, 331.2, -1920
EZY905M, 1496407985256, 55.943115, -4.299816, 1875, 148.0, 226.6, -832
EZY19TY, 1496407985209, 54.73128, -2.742421, 22525, 391.5, 319.4, -1024
EXS120, 1496407997491, 53.955161, -2.374016, 37975, 489.3, 333.0, -64
EXS6DR, 1496407997491, 55.243378, -3.490502, 18925, 372.4, 331.1, -1920
EXS17P, 1496407997491, 55.87986, -4.41848, 75, 138.0, 226.8, -832
EZY905M, 1496407997491, 55.939911, -4.305808, 1775, 146.0, 226.9, -960
EZY19TY, 1496407991663, 54.732537, -2.744252, 22450, 391.5, 319.4, -1024
EXS120, 1496407994740, 53.957153, -2.375715, 37975, 489.3, 333.0, 0
EXS6DR, 1496407994740, 55.247684, -3.493569, 18775, 371.0, 331.2, -1920
EXS17P, 1496407994740, 55.879169, -4.41983, 50, 139.0, 226.5, -768
EZY905M, 1496407995990, 55.938007, -4.309559, 1700, 145.0, 227.5, -896
EZY19TY, 1496407995959, 54.745897, -2.764144, 22350, 390.7, 319.3, -1024
EXS6DR, 1496407999584, 55.254272, -3.500761, 18650, 370.2, 331.1, -1984
EZY905M, 1496408001615, 55.935974, -4.313465, 1650, 142.0, 226.7, -832
EZY19TY, 1496408001615, 54.749901, -2.770136, 22275, 389.3, 319.3, -1024
EXS120, 1496408015304, 53.990982, -2.404907, 37975, 489.3, 333.0, 0
EXS6DR, 1496408012226, 55.269653, -3.515302, 18250, 370.2, 331.1, -1984
EXS17P, 1496408008741, 55.874821, -4.42791, -25, 137.0, 226.2, -64
EZY905M, 1496408015304, 55.931023, -4.322691, 1500, 137.0, 226.8, -704
EZY19TY, 1496408015304, 54.76355, -2.790366, 22125, 386.5, 319.3, -1024
EXS120, 1496408012662, 53.990982, -2.404907, 37975, 490.2, 333.1, 0
EZY905M, 1496408016194, 55.930046, -4.324579, 1475, 137.0, 226.8, -704
EZY19TY, 1496408016194, 54.77043, -2.800681, 22050, 386.4, 319.1, -1024
EXS120, 1496408022460, 54.008277, -2.41982, 37975, 490.2, 333.1, 0
EZY905M, 1496408023757, 55.927254, -4.329815, 1400, 134.0, 226.8, -704
EZY19TY, 1496408022398, 54.775877, -2.808838, 21950, 385.6, 319.0, -1024
EXS120, 1496408031429, 54.023987, -2.433315, 37975, 489.7, 333.2, 0
EXS6DR, 1496408028663, 55.295726, -3.539928, 17775, 369.3, 331.0, -1920
EZY905M, 1496408031414, 55.923901, -4.336081, 1325, 133.0, 226.5, -768
EZY19TY, 1496408028663, 54.784744, -2.822194, 21825, 385.6, 319.0, -1024
EXS120, 1496408030850, 54.031646, -2.439853, 37975, 489.7, 333.2, 0
EXS6DR, 1496408029272, 55.302383, -3.547049, 17675, 369.3, 331.0, -1792
EZY905M, 1496408030850, 55.923016, -4.337797, 1300, 133.0, 226.5, -704
EZY19TY, 1496408029272, 54.788772, -2.82823, 21800, 386.3, 318.9, -1024
EXS120, 1496408034741, 54.031646, -2.439853, 37975, 489.7, 333.2, 0
EXS6DR, 1496408036038, 55.305405, -3.550038, 17600, 367.9, 331.0, -1728
EZY905M, 1496408036038, 55.922039, -4.339685, 1275, 133.0, 226.2, -640
EZY19TY, 1496408032866, 54.788772, -2.82823, 21775, 386.3, 318.9, -1024
EXS120, 1496408035022, 54.031646, -2.439853, 37975, 489.7, 333.2, 0
EXS6DR, 1496408036053, 55.305405, -3.550038, 17475, 367.0, 331.0, -1856
EZY905M, 1496408040522, 55.920502, -4.342518, 1225, 132.0, 226.5, -640
EZY19TY, 1496408040522, 54.800217, -2.84554, 21675, 386.3, 318.9, -1024
EXS120, 1496408035179, 54.031646, -2.439853, 37975, 489.7, 333.2, 0
EXS6DR, 1496408036710, 55.305405, -3.550038, 17475, 367.0, 331.0, -1856
EZY905M, 1496408043397, 55.919712, -4.343977, 1200, 131.0, 226.8, -640
EZY19TY, 1496408043397, 54.801361, -2.847317, 21650, 386.3, 318.9, -1024
EXS120, 1496408044756, 54.053433, -2.458514, 37975, 489.7, 333.2, -64
EZY905M, 1496408047662, 55.918304, -4.346674, 1175, 129.0, 227.2, -448
EZY19TY, 1496408047772, 54.810471, -2.86105, 21550, 385.6, 319.0, -1024
EXS120, 1496408049116, 54.061486, -2.465381, 37975, 488.8, 333.4, -64
EXS6DR, 1496408050631, 55.328359, -3.571639, 17150, 367.0, 331.0, -1920
EZY905M, 1496408050631, 55.915989, -4.351015, 1100, 125.0, 226.3, -704
EZY19TY, 1496408052803, 54.815353, -2.86843, 21475, 385.6, 319.0, -1024
EXS120, 1496408055272, 54.069946, -2.47263, 37850, 487.9, 333.3, -320
EXS6DR, 1496408059272, 55.341385, -3.584613, 16900, 364.8, 331.0, -1792
EZY905M, 1496408059272, 55.912403, -4.357624, 1000, 123.0, 225.7, -768
EZY19TY, 1496408052803, 54.815353, -2.86843, 21375, 385.6, 319.0, -1024
EXS6DR, 1496408065569, 55.349945, -3.593256, 16725, 363.9, 330.9, -1920
EZY905M, 1496408065569, 55.910076, -4.361916, 925, 122.0, 226.0, -768
EZY19TY, 1496408065569, 54.832855, -2.894736, 21250, 384.2, 319.0, -1024
EXS120, 1496408067334, 54.096497, -2.495231, 37550, 487.5, 333.4, -2432
EXS6DR, 1496408068819, 55.354614, -3.59744, 16625, 363.5, 331.0, -1856
EZY905M, 1496408068819, 55.908817, -4.364233, 900, 122.0, 226.7, -768
EZY19TY, 1496408068819, 54.838257, -2.902895, 21200, 384.2, 319.0, -1024
EXS120, 1496408068147, 54.096497, -2.495231, 37325, 487.9, 333.3, -3392
EXS6DR, 1496408069756, 55.361298, -3.604566, 16500, 362.1, 331.1, -1536
EZY905M, 1496408069741, 55.907188, -4.367409, 850, 121.0, 227.0, -640
EZY19TY, 1496408069741, 54.843658, -2.911054, 21125, 384.2, 319.0, -1024
EXS120, 1496408080194, 54.123962, -2.518694, 36775, 487.9, 333.3, -3392
EXS6DR, 1496408080194, 55.370041, -3.613209, 16325, 359.9, 331.1, -1664
EZY905M, 1496408080194, 55.90448, -4.372559, 775, 121.0, 226.3, -640
EZY19TY, 1496408078866, 54.848778, -2.918784, 21050, 383.4, 318.9, -1024
EXS120, 1496408081523, 54.128036, -2.522147, 36525, 487.9, 333.3, -3392
EXS6DR, 1496408084430, 55.377751, -3.620328, 16200, 359.0, 331.0, -1664
EZY905M, 1496408084430, 55.90274, -4.375805, 725, 122.0, 226.0, -640
EZY19TY, 1496408084430, 54.857895, -2.932542, 20950, 383.4, 318.9, -1024
SHT6T, 1496408082819, 54.733139, -2.99652, 24900, 418.0, 332.5, -1344
EXS120, 1496408082819, 54.13583, -2.528713, 36475, 487.9, 333.3, -3392
EXS6DR, 1496408084178, 55.381302, -3.621611, 16150, 358.1, 330.9, -1728
EZY905M, 1496408084178, 55.901962, -4.377136, 700, 123.0, 226.3, -640
EZY19TY, 1496408084178, 54.860462, -2.936346, 20900, 382.8, 319.0, -1024
EXS120, 1496408093647, 54.159164, -2.547965, 36175, 490.6, 334.3, -1408
EXS6DR, 1496408093647, 55.397141, -3.638494, 15825, 355.9, 330.9, -1536
EZY19TY, 1496408093647, 54.876383, -2.960399, 20700, 380.6, 318.9, -1024
EXS120, 1496408107335, 54.186584, -2.570722, 35825, 483.5, 333.9, -1600
EXS6DR, 1496408107319, 55.416687, -3.658124, 15450, 352.8, 330.8, -1792
EZY19TY, 1496408107304, 54.892397, -2.984786, 20500, 377.7, 318.8, -960
EXS120, 1496408113772, 54.190567, -2.574097, 35450, 483.5, 333.9, -1600
EXS6DR, 1496408117740, 55.425979, -3.667935, 15275, 351.9, 330.7, -1792
EZY905M, 1496408116381, 55.890701, -4.398193, 375, 122.0, 226.7, -768
EZY19TY, 1496408116381, 54.901568, -2.998685, 20375, 376.9, 318.7, -1024
EXS6DR, 1496408115132, 55.427536, -3.669353, 15225, 351.0, 330.7, -1792
EZY905M, 1496408112632, 55.890701, -4.398193, 375, 122.0, 226.7, -768
EZY19TY, 1496408112632, 54.901568, -2.998685, 20375, 376.3, 318.8, -1024
EXS120, 1496408123072, 54.208832, -2.590027, 35250, 483.9, 333.0, -3072
EXS6DR, 1496408122869, 55.428865, -3.670765, 15200, 351.0, 330.7, -1792
EZY905M, 1496408123072, 55.888103, -4.403028, 300, 122.3, 226.0, -704
EZY19TY, 1496408122869, 54.906828, -3.006758, 20300, 376.3, 318.8, -1024
EXS120, 1496408124006, 54.212409, -2.593177, 35125, 483.9, 333.0, -3072
EXS6DR, 1496408125662, 55.436508, -3.677754, 15050, 350.2, 330.6, -1792
EZY905M, 1496408122803, 55.888103, -4.403028, 300, 122.3, 226.0, -704
EZY19TY, 1496408121506, 54.906828, -3.006758, 20275, 376.3, 318.8, -1024
EXS6DR, 1496408129975, 55.447906, -3.688993, 14775, 349.7, 330.7, -2112
EZY905M, 1496408129975, 55.88438, -4.40985, 200, 123.1, 226.3, -576
EXS120, 1496408139616, 54.248021, -2.624682, 34550, 481.7, 332.7, -2240
EXS6DR, 1496408139616, 55.460707, -3.701448, 14400, 352.3, 331.0, -3008
EZY905M, 1496408136304, 55.88163, -4.41504, 125, 122.0, 226.7, -640
EZY19TY, 1496408139616, 54.933838, -3.04806, 19975, 374.0, 318.5, -1024
EXS120, 1496408142069, 54.255524, -2.631304, 34425, 481.2, 332.8, -2112
EXS6DR, 1496408142069, 55.464386, -3.705722, 14225, 353.6, 330.9, -3264
EZY905M, 1496408142069, 55.879581, -4.41892, 75, 122.0, 226.7, -704
EZY19TY, 1496408141210, 54.937041, -3.052951, 19925, 374.0, 318.5, -1024
EXS120, 1496408148491, 54.266556, -2.640956, 34200, 479.0, 332.8, -1600
EXS6DR, 1496408151476, 55.476654, -3.716875, 13775, 358.1, 330.9, -3712
EZY19TY, 1496408151460, 54.950168, -3.073342, 19775, 373.3, 318.4, -1024
EXS120, 1496408151697, 54.266556, -2.640956, 34025, 479.0, 332.8, -1600
EXS6DR, 1496408158026, 55.483238, -3.724022, 13475, 361.7, 330.9, -3776
EZY905M, 1496408158026, 55.874771, -4.42791, 0, 115.0, 225.0, -384
EZY19TY, 1496408156479, 54.951553, -3.075445, 19725, 373.3, 318.4, -1024
EXS120, 1496408167053, 54.297867, -2.668708, 33475, 476.3, 332.6, -2560
EXS6DR, 1496408167053, 55.495947, -3.736982, 13025, 366.2, 330.9, -2560
EZY905M, 1496408157959, 55.874771, -4.42791, 0, 115.0, 225.0, -384
EZY19TY, 1496408159568, 54.956453, -3.08308, 19550, 373.3, 318.4, -1024
EXS120, 1496408167099, 54.297867, -2.668708, 33475, 476.3, 332.6, -2560
EXS6DR, 1496408167099, 55.495947, -3.736982, 13025, 366.2, 330.9, -2560
EXS120, 1496408167053, 54.297867, -2.668708, 33125, 476.3, 332.6, -2560
EXS6DR, 1496408172209, 55.503861, -3.744192, 12875, 363.5, 331.1, -960
EXS120, 1496408167135, 54.297867, -2.668708, 32925, 476.3, 332.6, -2560
EXS6DR, 1496408174776, 55.50824, -3.748585, 12850, 362.1, 331.1, -704
EXS120, 1496408175679, 54.315262, -2.684218, 32850, 476.3, 332.6, -2560
EXS6DR, 1496408175679, 55.509726, -3.749943, 12850, 360.7, 331.2, -576
EXS120, 1496408182100, 54.326834, -2.69448, 32600, 476.3, 332.6, -2560
EXS6DR, 1496408183443, 55.519176, -3.75844, 12800, 353.6, 331.3, -384
EZY19TY, 1496408183443, 54.98616, -3.129973, 19300, 366.0, 317.8, -1024
EXS120, 1496408182073, 54.326834, -2.69448, 32600, 476.3, 332.6, -2560
EXS6DR, 1496408184838, 55.52298, -3.762568, 12775, 351.3, 331.2, -384
EZY19TY, 1496408183370, 54.98616, -3.129973, 19275, 366.0, 317.8, -1024
SHT6T, 1496408189397, 54.807339, -3.06377, 23525, 408.0, 332.4, -1920
EXS120, 1496408189397, 54.346344, -2.711684, 32275, 484.4, 332.9, -2304
EXS6DR, 1496408189788, 55.53392, -3.773388, 12725, 344.1, 331.3, -448
EXS120, 1496408196460, 54.362679, -2.725941, 31925, 483.9, 333.0, -2432
EXS6DR, 1496408196460, 55.542709, -3.781544, 12600, 338.8, 331.2, -2048
EXS120, 1496408202535, 54.36901, -2.731517, 31800, 483.9, 333.2, -2176
EXS6DR, 1496408202520, 55.546177, -3.785563, 12500, 338.9, 330.9, -2944
EXS120, 1496408206757, 54.381592, -2.741574, 31550, 486.3, 336.2, -2432
EXS6DR, 1496408206757, 55.555618, -3.795111, 12175, 342.1, 330.6, -3008
EXS120, 1496408213739, 54.391617, -2.74844, 31375, 487.1, 338.4, -2368
EXS6DR, 1496408213739, 55.562164, -3.80052, 11900, 343.5, 330.5, -2944
EZY19TY, 1496408213739, 55.026855, -3.183369, 18825, 371.0, 331.1, -960
EXS120, 1496408222382, 54.405899, -2.757811, 31125, 487.1, 339.1, -2240
EXS6DR, 1496408222382, 55.570803, -3.810196, 11600, 345.2, 330.7, -3456
EZY19TY, 1496408222382, 55.039078, -3.19484, 18675, 372.0, 332.0, -960
EXS120, 1496408224804, 54.41597, -2.764273, 30950, 486.1, 339.4, -2048
EXS6DR, 1496408225038, 55.579555, -3.818521, 11250, 347.9, 330.6, -2944
EZY19TY, 1496408222741, 55.040154, -3.195856, 18550, 373.0, 332.2, -960
EXS120, 1496408233613, 54.429761, -2.773216, 30725, 484.2, 339.3, -2112
EXS6DR, 1496408233613, 55.588943, -3.828319, 10900, 348.4, 330.4, -3136
EZY19TY, 1496408233551, 55.058578, -3.212774, 18500, 373.0, 332.2, -960
EXS120, 1496408236146, 54.436844, -2.777764, 30600, 482.9, 339.4, -2112
EXS6DR, 1496408236146, 55.59288, -3.831149, 10775, 348.9, 330.3, -3456
EZY19TY, 1496408236146, 55.062546, -3.216414, 18425, 372.0, 332.0, -960
EXS120, 1496408237834, 54.441055, -2.78051, 30525, 484.2, 339.3, -1984
EXS6DR, 1496408236490, 55.59288, -3.831149, 10775, 348.4, 330.4, -3456
EZY19TY, 1496408236490, 55.062546, -3.216414, 18425, 372.0, 332.0, -960
EXS120, 1496408257644, 54.482132, -2.806757, 29875, 478.1, 339.6, -1984
EXS6DR, 1496408257644, 55.622864, -3.862194, 9700, 350.1, 330.9, -1536
EZY19TY, 1496408256504, 55.092571, -3.244629, 18075, 371.0, 331.4, -960
EXS120, 1496408260519, 54.488743, -2.811002, 29775, 477.2, 339.5, -2176
EXS6DR, 1496408260519, 55.627131, -3.866243, 9625, 347.8, 330.9, -960
EZY19TY, 1496408260519, 55.099594, -3.251388, 18025, 371.0, 331.4, -960
EXS120, 1496408263275, 54.49121, -2.812583, 29725, 476.8, 339.6, -2176
EXS6DR, 1496408263275, 55.629318, -3.86777, 9625, 346.5, 331.0, -960
EZY19TY, 1496408263275, 55.101837, -3.253451, 18000, 371.0, 331.5, -960
EXS120, 1496408269130, 54.503998, -2.82074, 29475, 475.5, 339.7, -2176
EXS6DR, 1496408269130, 55.639188, -3.877144, 9525, 339.3, 331.1, -832
EZY19TY, 1496408267068, 55.109848, -3.261081, 17875, 369.0, 331.6, -960
EXS120, 1496408283269, 54.531921, -2.838593, 29000, 474.0, 339.5, -2432
EXS6DR, 1496408283269, 55.658615, -3.896901, 9375, 323.6, 331.0, -640
EZY19TY, 1496408283269, 55.129299, -3.279419, 17650, 366.0, 331.7, -960
EXS120, 1496408287084, 54.540939, -2.844328, 28800, 474.0, 339.5, -2368
EXS6DR, 1496408287084, 55.663116, -3.900747, 9350, 321.4, 331.0, -768
EZY19TY, 1496408287068, 55.136703, -3.28641, 17575, 366.0, 331.6, -960
EXS120, 1496408286193, 54.540939, -2.844328, 28750, 474.0, 339.5, -2368
EXS6DR, 1496408287208, 55.664291, -3.901978, 9325, 320.0, 331.0, -704
EZY19TY, 1496408289005, 55.141388, -3.290809, 17550, 366.0, 331.6, -960
EXS120, 1496408286445, 54.545397, -2.84729, 28650, 472.6, 338.9, -2432
EXS6DR, 1496408286445, 55.668869, -3.907055, 9275, 319.2, 330.9, -704
EZY19TY, 1496408286445, 55.143547, -3.292902, 17525, 364.0, 331.7, -960
EXS120, 1496408297242, 54.571335, -2.866543, 28175, 468.3, 334.6, -2432
EXS6DR, 1496408297242, 55.681412, -3.919705, 9200, 306.7, 330.5, -704
EZY19TY, 1496408297226, 55.159374, -3.3078, 17350, 363.0, 331.6, -960
SHT6T, 1496408295940, 54.844299, -3.09694, 22825, 404.0, 332.6, -2112
EXS120, 1496408304206, 54.57518, -2.869774, 28100, 467.8, 333.9, -2432
EXS6DR, 1496408304190, 55.684479, -3.922119, 9125, 305.4, 330.6, -704
EZY19TY, 1496408304190, 55.16375, -3.311962, 17300, 363.0, 331.6, -960
EXS120, 1496408309587, 54.583989, -2.877586, 27900, 466.5, 332.6, -2432
EXS6DR, 1496408309587, 55.689883, -3.928127, 9075, 302.3, 330.5, -704
EZY19TY, 1496408309587, 55.168762, -3.316659, 17250, 363.0, 331.6, -960
EXS120, 1496408312383, 54.598892, -2.890939, 27575, 465.6, 332.5, -2496
EXS6DR, 1496408312383, 55.698853, -3.936684, 8950, 297.3, 330.6, -1216
EZY19TY, 1496408312367, 55.181999, -3.329274, 17100, 363.0, 331.6, -960
EXS120, 1496408317615, 54.601539, -2.893316, 27525, 465.6, 332.5, -2624
EXS6DR, 1496408317615, 55.701754, -3.940229, 8900, 295.6, 330.4, -1088
EZY19TY, 1496408317615, 55.183273, -3.330392, 17075, 363.0, 331.6, -960
EXS120, 1496408315898, 54.603075, -2.894648, 27500, 465.6, 332.5, -2624
EXS6DR, 1496408315898, 55.701754, -3.940229, 8900, 295.6, 330.4, -1088
EZY19TY, 1496408315898, 55.183914, -3.331039, 17075, 363.0, 331.6, -960
EXS120, 1496408329581, 54.625886, -2.915206, 27025, 464.7, 332.4, -2496
EXS6DR, 1496408331221, 55.717117, -3.955744, 8575, 291.6, 330.2, -1472
EZY19TY, 1496408331221, 55.203087, -3.349249, 16850, 362.0, 331.5, -960
EXS120, 1496408331195, 54.635376, -2.923737, 26800, 464.7, 332.4, -2496
EXS6DR, 1496408331195, 55.720748, -3.959284, 8500, 290.7, 330.1, -1280
EZY905M, 1496408330648, 55.874771, -4.42791, 23300, 115.0, 225.0, -384
EZY19TY, 1496408331195, 55.209698, -3.355491, 16775, 362.0, 331.5, -960
EXS120, 1496408331945, 54.635376, -2.923737, 26800, 464.7, 332.4, -2496
